time_s,lat,lon,alt_m
1771501127.0592444,54.7671108,-1.5680058,-0.374
1771501127.1595767,54.7671108,-1.5680058,-0.374
1771501127.2597816,54.7671108,-1.5680058,-0.374
1771501127.3599956,54.7671108,-1.5680058,-0.374
1771501127.460227,54.7671108,-1.5680058,-0.374
1771501127.5604208,54.7671108,-1.5680058,-0.374
1771501127.660637,54.7671108,-1.5680058,-0.374
1771501127.7609754,54.7671108,-1.5680058,-0.374
1771501127.861232,54.7671108,-1.5680058,-0.374
1771501127.9614456,54.7671108,-1.5680058,-0.374
1771501128.0616884,54.7671108,-1.5680058,-0.374
1771501128.1619725,54.7671108,-1.5680058,-0.374
1771501128.2622242,54.7671108,-1.5680058,-0.374
1771501128.3624783,54.7671108,-1.5680058,-0.374
1771501128.462707,54.7671108,-1.5680058,-0.374
1771501128.562944,54.7671108,-1.5680058,-0.374
1771501128.6632295,54.7671108,-1.5680058,-0.374
1771501128.763445,54.7671108,-1.5680058,-0.374
1771501128.8637116,54.7671108,-1.5680058,-0.374
1771501128.9639828,54.7671108,-1.5680058,-0.374
1771501129.064345,54.7671108,-1.5680058,-0.374
1771501129.1646056,54.7671108,-1.5680058,-0.374
1771501129.2649014,54.7671108,-1.5680058,-0.374
1771501129.3652465,54.7671108,-1.5680058,-0.374
1771501129.4655566,54.7671108,-1.5680058,-0.374
1771501129.565779,54.7671108,-1.5680058,-0.374
1771501129.6660454,54.7671108,-1.5680058,-0.374
1771501129.7663333,54.7671108,-1.5680058,-0.374
1771501129.8665566,54.7671108,-1.5680058,-0.374
1771501129.966778,54.7671108,-1.5680058,-0.374
1771501130.06753,54.7671108,-1.5680058,-0.374
1771501130.1677957,54.7671108,-1.5680058,-0.374
1771501130.2680318,54.7671108,-1.5680058,-0.374
1771501130.3683019,54.7671108,-1.5680058,-0.374
1771501130.4686656,54.7671108,-1.5680058,-0.374
1771501130.5689378,54.7671108,-1.5680058,-0.374
1771501130.6691685,54.7671108,-1.5680058,-0.374
1771501130.7694857,54.7671108,-1.5680058,-0.374
1771501130.8697252,54.7671108,-1.5680058,-0.374
1771501130.969952,54.7671108,-1.5680058,-0.374
1771501131.070324,54.7671108,-1.5680058,-0.374
1771501131.1705577,54.7671108,-1.5680058,-0.374
1771501131.2708137,54.7671108,-1.5680058,-0.374
1771501131.3710172,54.7671108,-1.5680058,-0.374
1771501131.4712648,54.7671108,-1.5680058,-0.374
1771501131.5714974,54.7671108,-1.5680058,-0.374
1771501131.6716661,54.7671108,-1.5680058,-0.374
1771501131.771818,54.7671108,-1.5680058,-0.374
1771501131.8719885,54.7671108,-1.5680058,-0.374
1771501131.9721835,54.7671108,-1.5680058,-0.374
1771501132.0723696,54.7671108,-1.5680058,-0.374
1771501132.1725328,54.7671108,-1.5680058,-0.374
1771501132.2726955,54.7671108,-1.5680058,-0.374
1771501132.3728771,54.7671108,-1.5680058,-0.374
1771501132.4730303,54.7671108,-1.5680058,-0.374
1771501132.5731692,54.7671108,-1.5680058,-0.374
1771501132.6734383,54.7671108,-1.5680058,-0.374
1771501132.7735949,54.7671108,-1.5680058,-0.374
1771501132.8737597,54.7671108,-1.5680058,-0.374
1771501132.9739444,54.7671108,-1.5680058,-0.374
1771501133.07423,54.7671108,-1.5680058,-0.374
1771501133.1744146,54.7671108,-1.5680058,-0.374
1771501133.2745657,54.7671108,-1.5680058,-0.374
1771501133.374762,54.7671108,-1.5680058,-0.374
1771501133.4749746,54.7671108,-1.5680058,-0.374
1771501133.5751467,54.7671108,-1.5680058,-0.374
1771501133.675304,54.7671108,-1.5680058,-0.374
1771501133.7754488,54.7671108,-1.5680058,-0.374
1771501133.8756075,54.7671108,-1.5680058,-0.374
1771501133.975782,54.7671108,-1.5680058,-0.374
1771501134.075944,54.7671108,-1.5680058,-0.374
1771501134.1761205,54.7671108,-1.5680058,-0.374
1771501134.2763455,54.7671108,-1.5680058,-0.374
1771501134.3764908,54.7671108,-1.5680058,-0.374
1771501134.4766603,54.7671108,-1.5680058,-0.374
1771501134.5768313,54.7671108,-1.5680058,-0.374
1771501134.6769853,54.7671108,-1.5680058,-0.374
1771501134.7771568,54.7671108,-1.5680058,-0.374
1771501134.877368,54.7671108,-1.5680058,-0.374
1771501134.9775126,54.7671108,-1.5680058,-0.374
1771501135.0776575,54.7671108,-1.5680058,-0.374
1771501135.1778603,54.7671108,-1.5680058,-0.374
1771501135.2781017,54.7671108,-1.5680058,-0.374
1771501135.37824,54.7671108,-1.5680058,-0.374
1771501135.478438,54.7671108,-1.5680058,-0.374
1771501135.5786712,54.7671108,-1.5680058,-0.374
1771501135.6789012,54.7671108,-1.5680058,-0.374
1771501135.7791448,54.7671108,-1.5680058,-0.374
1771501135.8794484,54.7671108,-1.5680058,-0.374
1771501135.9797075,54.7671108,-1.5680058,-0.374
1771501136.0800316,54.7671108,-1.5680058,-0.374
1771501136.180283,54.7671108,-1.5680058,-0.374
1771501136.2805347,54.7671108,-1.5680058,-0.374
1771501136.380785,54.7671108,-1.5680058,-0.374
1771501136.4810343,54.7671108,-1.5680058,-0.374
1771501136.5812662,54.7671108,-1.5680058,-0.374
1771501136.68159,54.7671108,-1.5680058,-0.374
1771501136.7818913,54.7671108,-1.5680058,-0.374
1771501136.8821402,54.7671108,-1.5680058,-0.374
1771501136.9823735,54.7671108,-1.5680058,-0.374
1771501137.0826511,54.7671108,-1.5680058,-0.374
1771501137.182923,54.7671108,-1.5680058,-0.374
1771501137.2832305,54.7671108,-1.5680058,-0.374
1771501137.383484,54.7671108,-1.5680058,-0.374
1771501137.4838014,54.7671108,-1.5680058,-0.374
1771501137.5840793,54.7671108,-1.5680058,-0.374
1771501137.6843266,54.7671108,-1.5680058,-0.374
1771501137.7845402,54.7671108,-1.5680058,-0.374
1771501137.8847947,54.7671108,-1.5680058,-0.374
1771501137.9851477,54.7671108,-1.5680058,-0.374
1771501138.0854175,54.7671108,-1.5680058,-0.374
1771501138.1856565,54.7671108,-1.5680058,-0.374
1771501138.2859173,54.7671108,-1.5680058,-0.374
1771501138.3861468,54.7671108,-1.5680058,-0.374
1771501138.486373,54.7671108,-1.5680058,-0.374
1771501138.5865877,54.7671108,-1.5680058,-0.374
1771501138.6868076,54.7671108,-1.5680058,-0.374
1771501138.7870426,54.7671108,-1.5680058,-0.374
1771501138.887289,54.7671108,-1.5680058,-0.374
1771501138.9875178,54.7671108,-1.5680058,-0.374
1771501139.0877602,54.7671108,-1.5680058,-0.374
1771501139.1879776,54.7671108,-1.5680058,-0.374
1771501139.2882745,54.7671108,-1.5680058,-0.374
1771501139.3885138,54.7671108,-1.5680058,-0.374
1771501139.4888566,54.7671108,-1.5680058,-0.374
1771501139.5890946,54.7671108,-1.5680058,-0.374
1771501139.6892989,54.7671108,-1.5680058,-0.374
1771501139.7894561,54.7671108,-1.5680058,-0.374
1771501139.8896081,54.7671108,-1.5680058,-0.374
1771501139.9897704,54.7671108,-1.5680058,-0.373
1771501140.089977,54.7671108,-1.5680058,-0.373
1771501140.1901526,54.7671108,-1.5680058,-0.373
1771501140.2903464,54.7671108,-1.5680058,-0.373
1771501140.3905413,54.7671108,-1.5680058,-0.373
1771501140.4906816,54.7671108,-1.5680058,-0.373
1771501140.5908287,54.7671108,-1.5680058,-0.373
1771501140.6909602,54.7671108,-1.5680058,-0.373
1771501140.7911677,54.7671108,-1.5680058,-0.373
1771501140.8914409,54.7671108,-1.5680058,-0.373
1771501140.9916346,54.7671108,-1.5680058,-0.373
1771501141.0917706,54.7671108,-1.5680058,-0.373
1771501141.191937,54.7671108,-1.5680058,-0.373
1771501141.2920709,54.7671108,-1.5680058,-0.373
1771501141.3922102,54.7671108,-1.5680058,-0.373
1771501141.4923797,54.7671108,-1.5680058,-0.373
1771501141.5925145,54.7671108,-1.5680058,-0.373
1771501141.6926684,54.7671108,-1.5680058,-0.373
1771501141.7929506,54.7671108,-1.5680058,-0.373
1771501141.8932233,54.7671108,-1.5680058,-0.373
1771501141.9933753,54.7671108,-1.5680058,-0.373
1771501142.09352,54.7671108,-1.5680058,-0.373
1771501142.1936748,54.7671108,-1.5680058,-0.373
1771501142.2938488,54.7671108,-1.5680058,-0.373
1771501142.3940203,54.7671108,-1.5680058,-0.373
1771501142.4941845,54.7671108,-1.5680058,-0.373
1771501142.5943987,54.7671108,-1.5680058,-0.373
1771501142.694575,54.7671108,-1.5680058,-0.373
1771501142.7947814,54.7671108,-1.5680058,-0.373
1771501142.8949418,54.7671108,-1.5680058,-0.373
1771501142.995097,54.7671108,-1.5680058,-0.373
1771501143.0953267,54.7671108,-1.5680058,-0.373
1771501143.195498,54.7671108,-1.5680058,-0.373
1771501143.29572,54.7671108,-1.5680058,-0.373
1771501143.3959024,54.7671108,-1.5680058,-0.373
1771501143.496064,54.7671108,-1.5680058,-0.373
1771501143.5962322,54.7671108,-1.5680058,-0.373
1771501143.6965082,54.7671108,-1.5680058,-0.373
1771501143.796683,54.7671108,-1.5680058,-0.373
1771501143.8969214,54.7671108,-1.5680058,-0.373
1771501143.9972239,54.7671108,-1.5680058,-0.373
1771501144.0975595,54.7671108,-1.5680058,-0.373
1771501144.1977994,54.7671108,-1.5680058,-0.373
1771501144.2981582,54.7671108,-1.5680058,-0.373
1771501144.3984432,54.7671108,-1.5680058,-0.373
1771501144.4986622,54.7671108,-1.5680058,-0.373
1771501144.5989132,54.7671108,-1.5680058,-0.373
1771501144.6991324,54.7671108,-1.5680058,-0.373
1771501144.7993715,54.7671108,-1.5680058,-0.373
1771501144.899714,54.7671108,-1.5680058,-0.373
1771501144.9999375,54.7671108,-1.5680058,-0.373
1771501145.1002004,54.7671108,-1.5680058,-0.373
1771501145.2005315,54.7671108,-1.5680058,-0.373
1771501145.3007689,54.7671108,-1.5680058,-0.373
1771501145.4010613,54.7671108,-1.5680058,-0.373
1771501145.50132,54.7671108,-1.5680058,-0.373
1771501145.601543,54.7671108,-1.5680058,-0.373
1771501145.701783,54.7671108,-1.5680058,-0.373
1771501145.8020377,54.7671108,-1.5680058,-0.373
1771501145.9022648,54.7671108,-1.5680058,-0.373
1771501146.0024793,54.7671108,-1.5680058,-0.373
1771501146.1026924,54.7671108,-1.5680058,-0.373
1771501146.203072,54.7671108,-1.5680058,-0.373
1771501146.303381,54.7671108,-1.5680058,-0.373
1771501146.403712,54.7671108,-1.5680058,-0.373
1771501146.5040293,54.7671108,-1.5680058,-0.373
1771501146.6044178,54.7671108,-1.5680058,-0.373
1771501146.7046592,54.7671108,-1.5680058,-0.373
1771501146.8048918,54.7671108,-1.5680058,-0.373
1771501146.9052808,54.7671108,-1.5680058,-0.373
1771501147.0064647,54.7671108,-1.5680058,-0.373
1771501147.1066854,54.7671108,-1.5680058,-0.373
1771501147.2069383,54.7671108,-1.5680058,-0.373
1771501147.3071826,54.7671108,-1.5680058,-0.373
1771501147.4073954,54.7671108,-1.5680058,-0.373
1771501147.5076077,54.7671108,-1.5680058,-0.373
1771501147.6078336,54.7671108,-1.5680058,-0.373
1771501147.708074,54.7671108,-1.5680058,-0.373
1771501147.808391,54.7671108,-1.5680058,-0.373
1771501147.9086478,54.7671108,-1.5680058,-0.373
1771501148.0089128,54.7671108,-1.5680058,-0.373
1771501148.109231,54.7671108,-1.5680058,-0.373
1771501148.2095065,54.7671108,-1.5680058,-0.373
1771501148.3097517,54.7671108,-1.5680058,-0.373
1771501148.4099858,54.7671108,-1.5680058,-0.373
1771501148.5102193,54.7671108,-1.5680058,-0.373
1771501148.6104717,54.7671108,-1.5680058,-0.373
1771501148.7107198,54.7671108,-1.5680058,-0.373
1771501148.810953,54.7671108,-1.5680058,-0.373
1771501148.9111772,54.7671108,-1.5680058,-0.373
1771501149.0114188,54.7671108,-1.5680058,-0.373
1771501149.1116295,54.7671108,-1.5680058,-0.373
1771501149.2118702,54.7671108,-1.5680058,-0.373
1771501149.3121006,54.7671108,-1.5680058,-0.373
1771501149.4123456,54.7671108,-1.5680058,-0.373
1771501149.5125563,54.7671108,-1.5680058,-0.373
1771501149.6127748,54.7671108,-1.5680058,-0.373
1771501149.7130294,54.7671108,-1.5680058,-0.373
1771501149.813474,54.7671108,-1.5680058,-0.373
1771501149.9137251,54.7671108,-1.5680058,-0.373
1771501150.0139642,54.7671108,-1.5680058,-0.373
1771501150.1141994,54.7671108,-1.5680058,-0.373
1771501150.2145166,54.7671108,-1.5680058,-0.373
1771501150.3147771,54.7671108,-1.5680058,-0.373
1771501150.4150207,54.7671108,-1.5680058,-0.373
1771501150.5152705,54.7671108,-1.5680058,-0.373
1771501150.615511,54.7671108,-1.5680058,-0.373
1771501150.715776,54.7671108,-1.5680058,-0.373
1771501150.8160286,54.7671108,-1.5680058,-0.373
1771501150.9162705,54.7671108,-1.5680058,-0.373
1771501151.016499,54.7671108,-1.5680058,-0.373
1771501151.1167312,54.7671108,-1.5680058,-0.373
1771501151.2169774,54.7671108,-1.5680058,-0.373
1771501151.317221,54.7671108,-1.5680058,-0.373
1771501151.4174259,54.7671108,-1.5680058,-0.373
1771501151.5176497,54.7671108,-1.5680058,-0.373
1771501151.617864,54.7671108,-1.5680058,-0.373
1771501151.7180846,54.7671108,-1.5680058,-0.373
1771501151.8183188,54.7671108,-1.5680058,-0.373
1771501151.918537,54.7671108,-1.5680058,-0.373
1771501152.01875,54.7671108,-1.5680058,-0.373
1771501152.118976,54.7671108,-1.5680058,-0.373
1771501152.2192285,54.7671108,-1.5680058,-0.373
1771501152.319451,54.7671108,-1.5680058,-0.373
1771501152.4196742,54.7671108,-1.5680058,-0.373
1771501152.519915,54.7671108,-1.5680058,-0.373
1771501152.6202202,54.7671108,-1.5680058,-0.373
1771501152.720468,54.7671108,-1.5680058,-0.373
1771501152.8207676,54.7671108,-1.5680058,-0.373
1771501152.921021,54.7671108,-1.5680058,-0.373
1771501153.0212364,54.7671108,-1.5680058,-0.373
1771501153.1214535,54.7671108,-1.5680058,-0.373
1771501153.2216852,54.7671108,-1.5680058,-0.373
1771501153.321925,54.7671108,-1.5680058,-0.373
1771501153.4221473,54.7671108,-1.5680058,-0.373
1771501153.5224743,54.7671108,-1.5680058,-0.373
1771501153.6227098,54.7671108,-1.5680058,-0.373
1771501153.7230341,54.7671108,-1.5680058,-0.373
1771501153.8232846,54.7671108,-1.5680058,-0.373
1771501153.9235315,54.7671108,-1.5680058,-0.373
1771501154.0237572,54.7671108,-1.5680058,-0.373
1771501154.1239953,54.7671108,-1.5680058,-0.373
1771501154.224258,54.7671108,-1.5680058,-0.373
1771501154.3244905,54.7671108,-1.5680058,-0.373
1771501154.4247234,54.7671108,-1.5680058,-0.373
1771501154.5249884,54.7671108,-1.5680058,-0.373
1771501154.6252291,54.7671108,-1.5680058,-0.373
1771501154.7254963,54.7671108,-1.5680058,-0.373
1771501154.8257267,54.7671108,-1.5680058,-0.373
1771501154.9259655,54.7671108,-1.5680058,-0.373
1771501155.0261903,54.7671108,-1.5680058,-0.373
1771501155.1264634,54.7671108,-1.5680058,-0.373
1771501155.2267466,54.7671108,-1.5680058,-0.373
1771501155.3269808,54.7671108,-1.5680058,-0.373
1771501155.427208,54.7671108,-1.5680058,-0.373
1771501155.5274727,54.7671108,-1.5680058,-0.373
1771501155.627698,54.7671108,-1.5680058,-0.373
1771501155.7279518,54.7671108,-1.5680058,-0.373
1771501155.8282838,54.7671108,-1.5680058,-0.373
1771501155.9285321,54.7671108,-1.5680058,-0.373
1771501156.028753,54.7671108,-1.5680058,-0.373
1771501156.12899,54.7671108,-1.5680058,-0.373
1771501156.2292807,54.7671108,-1.5680058,-0.373
1771501156.329528,54.7671108,-1.5680058,-0.373
1771501156.4297276,54.7671108,-1.5680058,-0.373
1771501156.5300357,54.7671108,-1.5680058,-0.373
1771501156.6302872,54.7671108,-1.5680058,-0.373
1771501156.7305167,54.7671108,-1.5680058,-0.373
1771501156.83074,54.7671108,-1.5680058,-0.373
1771501156.931013,54.7671108,-1.5680058,-0.373
1771501157.0312665,54.7671108,-1.5680058,-0.373
1771501157.131543,54.7671108,-1.5680058,-0.373
1771501157.2317991,54.7671108,-1.5680058,-0.373
1771501157.3321366,54.7671108,-1.5680058,-0.373
1771501157.4325469,54.7671108,-1.5680058,-0.373
1771501157.532905,54.7671108,-1.5680058,-0.373
1771501157.6331654,54.7671108,-1.5680058,-0.373
1771501157.7333992,54.7671108,-1.5680058,-0.373
1771501157.8336577,54.7671108,-1.5680058,-0.373
1771501157.934036,54.7671108,-1.5680058,-0.373
1771501158.0342581,54.7671108,-1.5680058,-0.373
1771501158.1346035,54.7671108,-1.5680058,-0.373
1771501158.2349532,54.7671108,-1.5680058,-0.373
1771501158.3352227,54.7671108,-1.5680058,-0.373
1771501158.4354348,54.7671108,-1.5680058,-0.373
1771501158.5356622,54.7671108,-1.5680058,-0.373
1771501158.6358821,54.7671108,-1.5680058,-0.373
1771501158.7361279,54.7671108,-1.5680058,-0.373
1771501158.8364544,54.7671108,-1.5680058,-0.373
1771501158.936785,54.7671108,-1.5680058,-0.373
1771501159.0369937,54.7671108,-1.5680058,-0.373
1771501159.1372495,54.7671108,-1.5680058,-0.373
1771501159.237567,54.7671108,-1.5680058,-0.373
1771501159.3379052,54.7671108,-1.5680058,-0.373
1771501159.4382083,54.7671108,-1.5680058,-0.373
1771501159.5384774,54.7671108,-1.5680058,-0.373
1771501159.638694,54.7671108,-1.5680058,-0.373
1771501159.7390134,54.7671108,-1.5680058,-0.373
1771501159.8392682,54.7671108,-1.5680058,-0.373
1771501159.939538,54.7671108,-1.5680058,-0.373
1771501160.0397878,54.7671108,-1.5680058,-0.373
1771501160.1400402,54.7671108,-1.5680058,-0.373
1771501160.2402802,54.7671108,-1.5680058,-0.373
1771501160.3406188,54.7671108,-1.5680058,-0.373
1771501160.4408689,54.7671108,-1.5680058,-0.373
1771501160.541135,54.7671108,-1.5680058,-0.373
1771501160.6414888,54.7671108,-1.5680058,-0.373
1771501160.7417264,54.7671108,-1.5680058,-0.373
1771501160.8420103,54.7671108,-1.5680058,-0.373
1771501160.9423413,54.7671108,-1.5680058,-0.373
1771501161.0425823,54.7671108,-1.5680058,-0.373
1771501161.1429005,54.7671108,-1.5680058,-0.373
1771501161.2433603,54.7671108,-1.5680058,-0.373
1771501161.3436165,54.7671108,-1.5680058,-0.373
1771501161.4438686,54.7671108,-1.5680058,-0.373
1771501161.5441635,54.7671108,-1.5680058,-0.373
1771501161.6444454,54.7671108,-1.5680058,-0.373
1771501161.7446778,54.7671108,-1.5680058,-0.373
1771501161.8450322,54.7671108,-1.5680058,-0.373
1771501161.9453726,54.7671108,-1.5680058,-0.373
1771501162.0455773,54.7671108,-1.5680058,-0.373
1771501162.1458116,54.7671108,-1.5680058,-0.373
1771501162.246124,54.7671108,-1.5680058,-0.373
1771501162.3464663,54.7671108,-1.5680058,-0.373
1771501162.4466975,54.7671108,-1.5680058,-0.373
1771501162.5470426,54.7671108,-1.5680058,-0.373
1771501162.647335,54.7671108,-1.5680058,-0.373
1771501162.7476163,54.7671108,-1.5680058,-0.373
1771501162.8478906,54.7671108,-1.5680058,-0.373
1771501162.94813,54.7671108,-1.5680058,-0.373
1771501163.0483806,54.7671108,-1.5680058,-0.373
1771501163.1486135,54.7671108,-1.5680058,-0.373
1771501163.2488651,54.7671108,-1.5680058,-0.373
1771501163.349145,54.7671108,-1.5680058,-0.373
1771501163.4493935,54.7671108,-1.5680058,-0.373
1771501163.54962,54.7671108,-1.5680058,-0.373
1771501163.6499197,54.7671108,-1.5680058,-0.373
1771501163.750278,54.7671108,-1.5680058,-0.374
1771501163.8506348,54.7671108,-1.5680058,-0.374
1771501163.95088,54.7671108,-1.5680058,-0.374
1771501164.0511005,54.7671108,-1.5680058,-0.374
1771501164.1513486,54.7671108,-1.5680058,-0.374
1771501164.251588,54.7671108,-1.5680058,-0.374
1771501164.3520308,54.7671108,-1.5680058,-0.374
1771501164.4522839,54.7671108,-1.5680058,-0.374
1771501164.552549,54.7671108,-1.5680058,-0.374
1771501164.6528049,54.7671108,-1.5680058,-0.374
1771501164.7530396,54.7671108,-1.5680058,-0.374
1771501164.8532643,54.7671108,-1.5680058,-0.374
1771501164.9535265,54.7671108,-1.5680058,-0.374
1771501165.053792,54.7671108,-1.5680058,-0.374
1771501165.1540565,54.7671108,-1.5680058,-0.374
1771501165.2543297,54.7671108,-1.5680058,-0.374
1771501165.3545191,54.7671108,-1.5680058,-0.374
1771501165.454694,54.7671108,-1.5680058,-0.374
1771501165.555007,54.7671108,-1.5680058,-0.374
1771501165.6552844,54.7671108,-1.5680058,-0.374
1771501165.7555666,54.7671108,-1.5680058,-0.374
1771501165.8557127,54.7671108,-1.5680058,-0.374
1771501165.9558802,54.7671108,-1.5680058,-0.374
1771501166.0560899,54.7671108,-1.5680058,-0.374
1771501166.1562872,54.7671108,-1.5680058,-0.374
1771501166.256535,54.7671108,-1.5680058,-0.374
1771501166.3567097,54.7671108,-1.5680058,-0.374
1771501166.4569628,54.7671108,-1.5680058,-0.374
1771501166.5572398,54.7671108,-1.5680058,-0.374
1771501166.657406,54.7671108,-1.5680058,-0.374
1771501166.7576175,54.7671108,-1.5680058,-0.374
1771501166.8577843,54.7671108,-1.5680058,-0.374
1771501166.9580488,54.7671108,-1.5680058,-0.374
1771501167.0582209,54.7671108,-1.5680058,-0.374
1771501167.1583793,54.7671108,-1.5680058,-0.374
1771501167.2585187,54.7671108,-1.5680058,-0.374
1771501167.3586974,54.7671108,-1.5680058,-0.374
1771501167.4588785,54.7671108,-1.5680058,-0.374
1771501167.5591185,54.7671108,-1.5680058,-0.374
1771501167.6593614,54.7671108,-1.5680058,-0.374
1771501167.759502,54.7671108,-1.5680058,-0.374
1771501167.8596435,54.7671108,-1.5680058,-0.374
1771501167.959789,54.7671108,-1.5680058,-0.374
1771501168.0599203,54.7671108,-1.5680058,-0.374
1771501168.1600494,54.7671108,-1.5680058,-0.374
1771501168.260206,54.7671108,-1.5680058,-0.374
1771501168.360365,54.7671108,-1.5680058,-0.374
1771501168.4605,54.7671108,-1.5680058,-0.374
1771501168.5607595,54.7671108,-1.5680058,-0.374
1771501168.6609118,54.7671108,-1.5680058,-0.374
1771501168.7610462,54.7671108,-1.5680058,-0.374
1771501168.8611724,54.7671108,-1.5680058,-0.374
1771501168.9613922,54.7671108,-1.5680058,-0.374
1771501169.0615366,54.7671108,-1.5680058,-0.374
1771501169.1616974,54.7671108,-1.5680058,-0.374
1771501169.261997,54.7671108,-1.5680058,-0.374
1771501169.3621385,54.7671108,-1.5680058,-0.374
1771501169.4623148,54.7671108,-1.5680058,-0.374
1771501169.5625412,54.7671108,-1.5680058,-0.374
1771501169.6627378,54.7671108,-1.5680058,-0.374
1771501169.7629156,54.7671108,-1.5680058,-0.373
1771501169.8630805,54.7671108,-1.5680058,-0.373
1771501169.9632435,54.7671108,-1.5680058,-0.373
1771501170.0633852,54.7671108,-1.5680058,-0.373
1771501170.1635466,54.7671108,-1.5680058,-0.373
1771501170.2637975,54.7671108,-1.5680058,-0.373
1771501170.364007,54.7671108,-1.5680058,-0.373
1771501170.4641898,54.7671108,-1.5680058,-0.373
1771501170.5643601,54.7671108,-1.5680058,-0.373
1771501170.664535,54.7671108,-1.5680058,-0.373
1771501170.7646713,54.7671108,-1.5680058,-0.373
1771501170.864811,54.7671108,-1.5680058,-0.373
1771501170.9649827,54.7671108,-1.5680058,-0.373
1771501171.0651371,54.7671108,-1.5680058,-0.373
1771501171.165314,54.7671108,-1.5680058,-0.373
1771501171.2654705,54.7671108,-1.5680058,-0.373
1771501171.3656118,54.7671108,-1.5680058,-0.373
1771501171.4658678,54.7671108,-1.5680058,-0.373
1771501171.566049,54.7671108,-1.5680058,-0.373
1771501171.6661973,54.7671108,-1.5680058,-0.373
1771501171.7663717,54.7671108,-1.5680058,-0.373
1771501171.866523,54.7671108,-1.5680058,-0.373
1771501171.9666834,54.7671108,-1.5680058,-0.373
1771501172.066934,54.7671108,-1.5680058,-0.373
1771501172.1671107,54.7671108,-1.5680058,-0.373
1771501172.2672548,54.7671108,-1.5680058,-0.373
1771501172.3674393,54.7671108,-1.5680058,-0.373
1771501172.4675968,54.7671108,-1.5680058,-0.373
1771501172.5677433,54.7671108,-1.5680058,-0.373
1771501172.6679397,54.7671108,-1.5680058,-0.373
1771501172.7681603,54.7671108,-1.5680058,-0.373
1771501172.8683498,54.7671108,-1.5680058,-0.373
1771501172.9685133,54.7671108,-1.5680058,-0.373
1771501173.0686882,54.7671108,-1.5680058,-0.373
1771501173.1689403,54.7671108,-1.5680058,-0.373
1771501173.2691264,54.7671108,-1.5680058,-0.373
1771501173.369418,54.7671108,-1.5680058,-0.373
1771501173.4695885,54.7671108,-1.5680058,-0.373
1771501173.5698512,54.7671108,-1.5680058,-0.373
1771501173.6700423,54.7671108,-1.5680058,-0.373
1771501173.7702901,54.7671108,-1.5680058,-0.373
1771501173.8705437,54.7671108,-1.5680058,-0.373
1771501173.9707916,54.7671108,-1.5680058,-0.373
1771501174.0710418,54.7671108,-1.5680058,-0.373
1771501174.1713023,54.7671108,-1.5680058,-0.373
1771501174.2715745,54.7671108,-1.5680058,-0.373
1771501174.3718374,54.7671108,-1.5680058,-0.373
1771501174.4721003,54.7671108,-1.5680058,-0.373
1771501174.572402,54.7671108,-1.5680058,-0.373
1771501174.672661,54.7671108,-1.5680058,-0.373
1771501174.7729015,54.7671108,-1.5680058,-0.373
1771501174.87315,54.7671108,-1.5680058,-0.373
1771501174.9734087,54.7671108,-1.5680058,-0.373
1771501175.0736322,54.7671108,-1.5680058,-0.373
1771501175.1738515,54.7671108,-1.5680058,-0.373
1771501175.274104,54.7671108,-1.5680058,-0.373
1771501175.3743384,54.7671108,-1.5680058,-0.373
1771501175.4745667,54.7671108,-1.5680058,-0.373
1771501175.5748382,54.7671108,-1.5680058,-0.373
1771501175.6751175,54.7671108,-1.5680058,-0.373
1771501175.7754261,54.7671108,-1.5680058,-0.373
1771501175.8756661,54.7671108,-1.5680058,-0.373
1771501175.9759352,54.7671108,-1.5680058,-0.373
1771501176.0761843,54.7671108,-1.5680058,-0.373
1771501176.1764274,54.7671108,-1.5680058,-0.373
1771501176.2766562,54.7671108,-1.5680058,-0.373
1771501176.3768954,54.7671108,-1.5680058,-0.373
1771501176.4771438,54.7671108,-1.5680058,-0.373
1771501176.5773835,54.7671108,-1.5680058,-0.373
1771501176.677651,54.7671108,-1.5680058,-0.373
1771501176.777977,54.7671108,-1.5680058,-0.373
1771501176.8782613,54.7671108,-1.5680058,-0.373
1771501176.9786692,54.7671108,-1.5680058,-0.373
1771501177.0789475,54.7671108,-1.5680058,-0.373
1771501177.1792455,54.7671108,-1.5680058,-0.373
1771501177.2795146,54.7671108,-1.5680058,-0.373
1771501177.3798807,54.7671108,-1.5680058,-0.373
1771501177.4801257,54.7671108,-1.5680058,-0.373
1771501177.5804434,54.7671108,-1.5680058,-0.373
1771501177.6806731,54.7671108,-1.5680058,-0.373
1771501177.7809165,54.7671108,-1.5680058,-0.373
1771501177.8811502,54.7671108,-1.5680058,-0.373
1771501177.9814804,54.7671108,-1.5680058,-0.373
1771501178.0817235,54.7671108,-1.5680058,-0.373
1771501178.1819627,54.7671108,-1.5680058,-0.373
1771501178.2822144,54.7671108,-1.5680058,-0.373
1771501178.3824522,54.7671108,-1.5680058,-0.373
1771501178.4826658,54.7671108,-1.5680058,-0.373
1771501178.5828922,54.7671108,-1.5680058,-0.373
1771501178.6831496,54.7671108,-1.5680058,-0.373
1771501178.7833705,54.7671108,-1.5680058,-0.373
1771501178.883596,54.7671108,-1.5680058,-0.373
1771501178.9838579,54.7671108,-1.5680058,-0.373
1771501179.0840924,54.7671108,-1.5680058,-0.373
1771501179.1843536,54.7671108,-1.5680058,-0.373
1771501179.284584,54.7671108,-1.5680058,-0.373
